,id,ob_date,location,location_desc,location_coords,location_coords_type,location_elevation,location_province,num_involved,num_injured,num_fatal,comment,group_activity,avalanche_obs,weather_obs,weather_comment,snowpack_obs,snowpack_comment,documents,alt_coord
20,b3e31dcb-77d2-42b3-8115-e88a16b2f946,2019-02-18,Runner Peak,Approximately 3 km north of the Seymour Ski area parking lot,"[49.3937, -122.9434]",Lat/lng,1325.0,BC,2.0,1.0,1,"A group of two snowshoers were winter camping in the vicinity of Mount Seymour. In the morning of the incident, they left their tent erected and headed towards Runner Peak. While moving in steep terrain near the summit of Runner Peak, the group triggered a size 2.5 slab avalanche that caught both party members. One person became entangled in trees on very steep terrain and was rescued by helicopter long-line. The second person was found two days later buried under a little over 1 m of snow by probing.

Rescuers noted an unstable layer of snow buried approximately 70 cm below the surface comprising facetted snow overlying a crust. Snowpack tests confirmed this failure plane was highly reactive to human-triggering.

The travelers were equipped with snowshoes and ice axe but did not carry avalanche rescue gear.",Snowshoeing,"[{'size': '2.5', 'type': 'S', 'trigger': 'Sa', 'aspect': 'NW', 'elevation': 1325, 'slab_width': 150, 'slab_thickness': 60}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': 'L', 'wind_dir': None, 'sky': 'OVC', 'precip': 'NIL'}","Observations are based on Mt Seymour resort's patrol observations. 

Temperatures were -2 to -5C during the previous storm event (Feb 14-16). Temps warmed to near 0C the day before the accident with clear skies (Feb 17). Clouds rolled in early on the morning of the accident and temperatures cooled.","{'hs': 325, 'hn24': None, 'hst': 40, 'hst_reset': '2019-02-14'}","Average HS at 1200-1300 m is 300-350 cm. This is near average for this time of year in the area. The first half of the season was very warm and relatively wet. Cold drier weather kicked in at the beginning of Feb and it’s been 3 weeks of unusual weather conditions in the area.

Persistent slab problem found, which is very atypical for the North Shore.

A large whump was felt by rescuers near the summit of runner peak on the first day of the rescue. 
Snowpack summary: 8 cm F HN on 60 cm 4F-1F+ slab (DF), on 15-20 cm FCxr, on Feb 3 Crust. Several thin sun crusts present in top 50-70 cm on solar aspects. 

Snowpack test results: Tests performed Feb. 20: NW aspect at 1250 m. ECT 23 SP down 67 cm on FCxr. PST 25 END down 67 cm. See video links: https://www.dropbox.com/s/ye4srwlhi0h5y54/IMG_0133.MOV?dl=0 and  https://www.dropbox.com/s/8dfl5wbu5fdgyq1/SnowTest-ECT.mov?dl=0","[{'date': '2019-02-20', 'title': 'Start zone showing location of survivor', 'source': 'Metro Vancouver', 'url': '/public/document/5cdf59c2-8d97-4234-b8d4-4980f1cef74a/2019/2/18/b3e31dcb-77d2-42b3-8115-e88a16b2f946/Start_zone_and_fracture_line_with_location_of_survivor.png'}, {'date': '2019-02-20', 'title': 'Avalanche Path with location of victim', 'source': 'Metro Vancouver', 'url': '/public/document/f17ed07b-f8a5-4da4-86a3-37000d76970e/2019/2/18/b3e31dcb-77d2-42b3-8115-e88a16b2f946/Avalanche_path_with_location_of_victim.png'}]","[-122.9408333, 49.3963889]"
21,2a3afb33-ff26-48ab-b7ca-cfd840d203fa,2019-02-09,Oventop Creek,Approximately 25 km northeast of Blue River.,"[52.334951, -118.894301]",Lat/lng,2120.0,BC,1.0,0.0,1,"A group of four snowmobilers were on or near the south facing slopes above Oventop Creek in the Northern Monashee Mountains. Upon noticing that one member was separated from the group, the rest initiated a search. The missing group member was caught in a size 2 wind slab avalanche 40 m wide that ran 150-200 m. The avalanche failed at the upper end of treeline at the elevation of 2120 m and ran down into a band of trees. The deceased was found by companions under 1 m of snow, against a tree.",Snowmobiling,"[{'size': '2.0', 'type': 'S', 'trigger': 'Ma', 'aspect': 'S', 'elevation': 2120, 'slab_width': 40, 'slab_thickness': 50}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': None, 'precip': None}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",,[],"[-118.939722, 52.328611]"
22,87affdea-021e-4b13-b7fb-f52fa3b1437a,2019-01-26,Nain,"Approximately 1.5km south of Nain, NL","[56.525664, -61.695035]",Lat/lng,150.0,NL,3.0,0.0,1,A group of three was on a route used to travel between Nain and sea ice at an inlet approximately 4km south of Nain. They were working on a stuck or broken down snowmobile when all three were struck by an avalanche at or near a height of land that has a an east facing slope above. Two remained on the surface. One was buried and could not be found by the survivors. A call for help mobilized a major rescue effort and the deceased was located by probing approximately 2.7m below the surface.,Snowmobiling,"[{'size': '2.0', 'type': 'CS', 'trigger': 'Nc', 'aspect': 'E', 'elevation': None, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': 'X', 'precip': None}","Approximately 25cm of new snow fell the night before the accident, accompanied by strong winds.","{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",Snowpack in the area of the incident is described as highly variable in depth.,[],"[-61.718942, 56.536319]"
23,9413994e-a20d-4f52-8e84-dfc4ee6217b5,2019-01-12,Mount Brewer,Approximately 20km SW of Invermere,"[50.3733, -116.22389]",Lat/lng,2600.0,BC,2.0,0.0,2,A group of snowmobilers were on or near slopes on the south/southeast side of Mount Brewer in the Purcell Mountains. Two were caught in a very large Deep Persistent Slab avalanche 200-400m wide that ran 900-1100m onto a small lake. One deceased with an activated airbag was recovered from a two metre deep burial. A transceiver signal was located on the lake where debris was floating on the water. The second deceased was subsequently recovered from the lake by a dive team.,Snowmobiling,"[{'size': '3.0', 'type': 'S', 'trigger': 'Ma', 'aspect': 'SE', 'elevation': 2750, 'slab_width': 300, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': 'CLR', 'precip': None}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",,[],"[-116.233333, 50.380556]"
24,3891fd51-8736-4373-9829-9159b950992b,2019-01-03,Pebble Creek,Approximately 32km SW of Gold Bridge,"[50.7211, -123.2444]",Lat/lng,1680.0,BC,1.0,0.0,1,A skier who was part of a group was slightly ahead of other party members and went out of sight over a roll. Rest of group came over the roll and saw a 25cm thick soft slab avalanche had occurred. Deceased was found approximately 50m downslope on the uphill side of a tree island.,Skiing,"[{'size': '2.0', 'type': 'S', 'trigger': 'Sa', 'aspect': 'NW', 'elevation': 1680, 'slab_width': 50, 'slab_thickness': 25}]","{'temp_present': -5.0, 'temp_max': None, 'temp_min': None, 'temp_trend': 'S', 'wind_speed': 'L', 'wind_dir': None, 'sky': None, 'precip': 'S3'}",L-M SE winds reported in previous 24 hours.,"{'hs': None, 'hn24': 40, 'hst': 65, 'hst_reset': None}",,[],"[-122.701667, 58.768333]"
25,5930994f-0066-4e58-822e-15caf064c12e,2018-03-28,South Creek,Approximately 38km NW of Pemberton,"[50.483889, -123.281667]",Lat/lng,2020.0,BC,1.0,0.0,1,While regrouping a remotely triggered size 1 avalanche started which sympathetically triggered a size 2.5 - 3.0. The larger avalanche caught one person who was subsequently buried and did not survive. Several other nearby sympathetic releases were also observed some of which combined with the initial avalanches.,Heliskiing,"[{'size': '3.0', 'type': 'S', 'trigger': 'Sa', 'aspect': 'NE', 'elevation': 2020, 'slab_width': 200, 'slab_thickness': 60}]","{'temp_present': -5.0, 'temp_max': None, 'temp_min': None, 'temp_trend': 'S', 'wind_speed': 'L', 'wind_dir': None, 'sky': None, 'precip': 'NIL'}",Previous weather M-S SW/SE winds with 10cm of new snow (13mm WE).,"{'hs': None, 'hn24': 0, 'hst': 10, 'hst_reset': None}",Little wind effect on slope where incident occurred compared to other slopes in the area.,[],"[-123.185556, 50.551111]"
26,533be18d-8019-42b1-9811-8509ca14106f,2018-02-10,Soo Valley,Apprx 600m NW of summit of Mt Callaghan,"[50.257891, -123.287952]",Lat/lng,2150.0,BC,1.0,0.0,1,"Two individuals were sitting on sleds looking at view. Cornice collapsed causing one to fall approximately 75m to slope below. A size 1.5 - 2.0 avalanche on the slope below was triggered by the cornice fall. The deceased was partially buried, head down to the waist. A second party witnessed the incident and extricated the deceased from the snow but were revival attempts were unsuccessful.",Snowmobiling,"[{'size': '2.0', 'type': 'CS', 'trigger': 'Ma', 'aspect': 'N', 'elevation': 2150, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': None, 'precip': None}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",,[],"[-122.8830729, 50.2128256]"
27,f1f2bfec-bd7b-4063-b46e-46aa213a8678,2018-02-09,Hospital Creek,Approximately 12km NE of Golden,"[51.381917, -116.878889]",Lat/lng,2200.0,BC,1.0,0.0,1,"Party of two were travelling up a small drainage. One turned into a side drainage and was caught in a size two slab avalanche. Burial depth of approximately three metres suggests a terrain trap was involved, likely a creek or gully feature.",Snowmobiling,"[{'size': '2.0', 'type': 'S', 'trigger': 'Ma', 'aspect': 'N', 'elevation': 2200, 'slab_width': 50, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': None, 'precip': None}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",AST instructor assisting with rescue suspected January 15 surface was failure layer.,[],"[-115.76667, 49.516667]"
28,62ada927-3b2f-44a7-b765-4372c3886145,2018-01-30,Clemina Creek,South of Valemount,"[52.561555, -118.950498]",Lat/lng,,BC,3.0,0.0,1,"A party of four were grouped up while moving through terrain below a cliff band. One rider started to move away from the group and appears to have triggered (possibly remotely) an avalanche that came down on the group. One person was fully buried, two were partly buried. The two partly buried victims were able to self-extricate rapidly. The fully buried victim was buried approximately 2 m below the surface together with his sled. The buried victim was located by his companions and uncovered within approximately 10 minutes. Rescue teams were alerted and CPR was performed by the companion group immediately, but unfortunately the victim did not recover.",Snowmobiling,[],"{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': None, 'wind_speed': None, 'wind_dir': None, 'sky': None, 'precip': None}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': None}",,[],"[-119.105, 52.565278]"
29,22b949ed-a192-4b28-82d9-760369d617e6,2018-01-08,"McDermott Basin, east of Jaffray BC",South of Fernie,"[49.35641860961914, -115.08059692382812]",Lat/Long Decimal Degrees,1750.0,BC,1.0,0.0,1,"Two skiers were caught in an avalanche near the McDermott Cabin 15 km east of Jaffray, BC. One skier was able to prevent himself being buried by the snow by clinging onto a tree but the other was carried down and buried. He was located by his companion but found to be deceased. The survivor was able to report back to the McDermott Cabin where they were staying with a larger party. The fracture line was reported to be 100 cm deep and the avalanche is presumed to have run on the mid-December persistent weak layer. The avalanche was triggered in a slightly steeper, slightly more open part of the slope and propagated upwards into an area that contained moderately dense timber. Slope angle was approximately 33 degrees.",Backcountry Skiing,"[{'observation_date': '2018-01-08 15:00', 'size': '2.5', 'type': 'S', 'trigger': 'S', 'aspect': 'sw', 'elevation': 1750, 'slab_width': 300, 'slab_thickness': 100}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': 'U', 'wind_speed': 'U', 'wind_dir': 'U', 'sky': 'U', 'precip': 'NIL'}",,"{'hs': None, 'hn24': None, 'hst': None, 'hst_reset': ''}","Moderate, incremental new snow over several days and recent warm temperatures built slab conditions on top of a buried layer of surface hoar from mid-December.",[],"[None, None]"
30,455adfa2-0ef6-4c41-b01a-2af0226aa494,2018-01-05,Ste-Angele- de-Mérici,intersection of Route 132 and Hudon Road,"[48.528419494628906, -68.11715698242188]",Lat/Long Decimal Degrees,80.0,QC,1.0,0.0,1,"A little before noon on January 5th, two recreational snowmobilers doing off-piste riding were doing climbs and playing in the new snow during a storm. They climbed a steep slope of an old gravel pit following each other. The first rider triggered the avalanche when arriving at the top of the slope. The second sledder was hit by the avalanche and carried down. He was destabilized, rolled and ejected from his snowmobile before being completely buried under the snow and his snowmobile, which was also completely buried. He was located by rescue services (police and firefighters) and transported to hospital in a critical condition. He died a few days later.",Snowmobiling,"[{'observation_date': '2018-01-05 12:00', 'size': '2', 'type': 'S', 'trigger': 'M', 'aspect': 'U', 'elevation': 80, 'slab_width': None, 'slab_thickness': None}]","{'temp_present': None, 'temp_max': None, 'temp_min': None, 'temp_trend': 'U', 'wind_speed': 'U', 'wind_dir': 'U', 'sky': 'U', 'precip': 'NIL'}","Storm in progress, about 60cm HST Jan 4-5 at Mont Joli","{'hs': None, 'hn24': None, 'hst': 60, 'hst_reset': ''}",,[],"[-68.085, 48.5261111]"
31,e9a90226-1774-47f0-8ac7-acafe5eabcde,2017-12-31,Kootenay Pass,Stagleap Park,"[49.079368591308594, -117.06430053710938]",Lat/Long Decimal Degrees,1950.0,BC,1.0,0.0,1,"After skiing the top pitch of the run, a group of six skiers regrouped on an open treed bench to assess the final pitch. The final pitch was skied one at a time. The victim was the fifth person to ski the slope. When the avalanche triggered, the victim was on a steep, partially treed portion of the slope and was skiing over two other skiers’ tracks. One member of the group was standing above the crown and on the bench when the avalanche was triggered (all other skiers were out of the path of the slide). This individual found the victim who was located next to and just uphill of a tree, fully buried. Another rescuer arrived to help unbury her and CPR was administered. She was airlifted to hospital in critical condition and taken off life support a week later due to anoxic brain injury.",Backcountry Skiing,"[{'observation_date': '2017-12-31 12:00', 'size': '2.5', 'type': 'S', 'trigger': 'S', 'aspect': 'e', 'elevation': 1950, 'slab_width': 125, 'slab_thickness': 70}]","{'temp_present': -9, 'temp_max': None, 'temp_min': None, 'temp_trend': 'Rising', 'wind_speed': 'L', 'wind_dir': 'sw', 'sky': 'U', 'precip': 'NIL'}",Previous storm had ended 24 hours prior to incident and since the storm end there had been 5cm settlement.,"{'hs': None, 'hn24': 0.0, 'hst': 60, 'hst_reset': ''}",Approx 60cm new snow in 5 days building over Nov27 and Dec15 weak layers.,"[{'title': 'Photo of avalanche', 'source': 'MoTI', 'url': '/public/legacy_doc/18df0a36-cbb8-4e18-9a84-9d7c3e9ca05d/Overview%20Cropped.jpg', 'date': ['2018-01-03']}, {'title': 'Photo of avalanche', 'source': 'MoTI', 'url': '/public/legacy_doc/75f8979e-68c4-49fd-82eb-bbb48d4dd9a2/Trigger%20Point.jpg', 'date': ['2018-01-03']}]","[-116.81667, 50.1]"
