Date,state,LaborForce,UnemploymentRate
2001-01-01,North Dakota,343985.0,2.8
2001-01-01,Ohio,5810051.0,3.7
2001-01-01,Oklahoma,1667244.0,3.0
2001-01-01,Oregon,1819942.0,5.3
2001-01-01,Pennsylvania,6159923.0,4.3
2001-01-01,Rhode island,544366.0,4.2
2001-01-01,South Carolina,1974517.0,4.2
2001-01-01,South Dakota,409835.0,2.7
2001-01-01,Tennessee,2851744.0,3.9
2001-01-01,Texas,10459411.0,4.1
2001-01-01,Utah,1158246.0,3.8
2001-01-01,Vermont,334553.0,3.0
2001-01-01,Virginia,3656586.0,2.3
2001-01-01,Washington,3047623.0,5.6
2001-01-01,West Virginia,812949.0,5.3
2001-01-01,Wisconsin,3004455.0,3.9
2001-01-01,Wyoming,268719.0,3.8
2001-02-01,Alabama,2124721.0,4.7
2001-02-01,Alaska,319726.0,6.3
2001-02-01,Arizona,2555131.0,4.1
2001-02-01,Arkansas,1251882.0,4.6
2001-02-01,California,17093194.0,4.8
2001-02-01,Colorado,2372464.0,2.9
2001-02-01,Connecticut,1761641.0,2.8
2001-02-01,Delaware,422562.0,3.7
2001-02-01,Florida,8016913.0,3.9
2001-02-01,Georgia,4264933.0,3.6
2001-02-01,Hawaii,610857.0,4.1
2001-02-01,Idaho,670534.0,4.8
2001-02-01,Illinois,6494515.0,4.9
2001-02-01,Indiana,3141119.0,3.5
2001-02-01,Iowa,1604253.0,3.1
2001-02-01,Kansas,1393505.0,4.0
2001-02-01,Kentucky,1968375.0,4.6
2001-02-01,Louisiana,2045091.0,5.7
2001-02-01,Maine,674128.0,3.4
2001-02-01,Maryland,2829454.0,3.6
2001-02-01,Massachusetts,3363947.0,3.1
2001-02-01,Michigan,5172477.0,4.6
2001-02-01,Minnesota,2842233.0,3.4
2001-02-01,Mississippi,1306547.0,5.0
2001-02-01,Missouri,3017174.0,4.4
2001-02-01,Montana,466962.0,4.6
2001-02-01,Nebraska,948799.0,2.9
2001-02-01,Nevada,1100675.0,4.7
2001-02-01,New Hampshire,696779.0,2.8
2001-02-01,New Mexico,855582.0,4.9
2001-02-01,New York,9148011.0,4.2
2001-02-01,New jersey,4267966.0,3.7
2001-02-01,North Carolina,4205709.0,4.6
2001-02-01,North Dakota,344071.0,2.8
2001-02-01,Ohio,5814006.0,3.7
2001-02-01,Oklahoma,1669141.0,3.0
2001-02-01,Oregon,1820696.0,5.4
2001-02-01,Pennsylvania,6168610.0,4.4
2001-02-01,Rhode island,544294.0,4.2
2001-02-01,South Carolina,1966697.0,4.5
2001-02-01,South Dakota,410505.0,2.8
2001-02-01,Tennessee,2854065.0,3.9
2001-02-01,Texas,10477511.0,4.2
2001-02-01,Utah,1159601.0,3.9
2001-02-01,Vermont,335007.0,3.0
2001-02-01,Virginia,3663965.0,2.4
2001-02-01,Washington,3046948.0,5.7
2001-02-01,West Virginia,813156.0,5.2
2001-02-01,Wisconsin,3010776.0,4.0
2001-02-01,Wyoming,268904.0,3.8
2001-03-01,Alabama,2121781.0,4.7
2001-03-01,Alaska,320042.0,6.3
2001-03-01,Arizona,2561507.0,4.2
2001-03-01,Arkansas,1252232.0,4.7
2001-03-01,California,17104065.0,4.9
2001-03-01,Colorado,2373609.0,3.0
2001-03-01,Connecticut,1761533.0,2.9
2001-03-01,Delaware,422600.0,3.6
2001-03-01,Florida,8031769.0,4.0
2001-03-01,Georgia,4264672.0,3.6
2001-03-01,Hawaii,611587.0,4.2
2001-03-01,Idaho,672745.0,4.8
2001-03-01,Illinois,6492605.0,5.0
2001-03-01,Indiana,3141853.0,3.7
2001-03-01,Iowa,1605481.0,3.2
2001-03-01,Kansas,1391756.0,4.0
2001-03-01,Kentucky,1965609.0,4.7
2001-03-01,Louisiana,2041778.0,5.7
2001-03-01,Maine,674428.0,3.5
2001-03-01,Maryland,2829343.0,3.6
2001-03-01,Massachusetts,3370114.0,3.2
2001-03-01,Michigan,5165199.0,4.7
2001-03-01,Minnesota,2843436.0,3.5
2001-03-01,Mississippi,1303285.0,5.0
2001-03-01,Missouri,3015806.0,4.4
2001-03-01,Montana,467168.0,4.6
2001-03-01,Nebraska,949568.0,3.0
2001-03-01,Nevada,1103948.0,4.8
2001-03-01,New Hampshire,697409.0,2.9
2001-03-01,New Mexico,856320.0,4.9
2001-03-01,New York,9141552.0,4.2
2001-03-01,New jersey,4266725.0,3.7
2001-03-01,North Carolina,4208650.0,4.8
2001-03-01,North Dakota,343952.0,2.8
2001-03-01,Ohio,5813427.0,3.8
2001-03-01,Oklahoma,1670596.0,3.1
2001-03-01,Oregon,1821160.0,5.6
2001-03-01,Pennsylvania,6173158.0,4.4
2001-03-01,Rhode island,544091.0,4.3
2001-03-01,South Carolina,1959685.0,4.7
2001-03-01,South Dakota,411194.0,2.9
2001-03-01,Tennessee,2854268.0,4.0
2001-03-01,Texas,10490731.0,4.3
2001-03-01,Utah,1160545.0,4.0
2001-03-01,Vermont,335433.0,3.1
2001-03-01,Virginia,3667561.0,2.6
2001-03-01,Washington,3044886.0,5.8
2001-03-01,West Virginia,812769.0,5.1
2001-03-01,Wisconsin,3014355.0,4.2
2001-03-01,Wyoming,269102.0,3.8
2001-04-01,Alabama,2117985.0,4.7
2001-04-01,Alaska,320485.0,6.3
2001-04-01,Arizona,2566426.0,4.3
2001-04-01,Arkansas,1252520.0,4.8
2001-04-01,California,17103944.0,5.0
2001-04-01,Colorado,2375054.0,3.1
2001-04-01,Connecticut,1760989.0,3.1
2001-04-01,Delaware,422292.0,3.4
2001-04-01,Florida,8038229.0,4.1
2001-04-01,Georgia,4259280.0,3.7
2001-04-01,Hawaii,611891.0,4.2
2001-04-01,Idaho,674888.0,4.9
2001-04-01,Illinois,6484184.0,5.1
2001-04-01,Indiana,3138325.0,3.8
2001-04-01,Iowa,1606442.0,3.2
2001-04-01,Kansas,1389719.0,4.0
2001-04-01,Kentucky,1962099.0,4.8
2001-04-01,Louisiana,2036215.0,5.5
2001-04-01,Maine,674575.0,3.7
2001-04-01,Maryland,2828897.0,3.6
2001-04-01,Massachusetts,3374246.0,3.4
2001-04-01,Michigan,5152596.0,4.8
2001-04-01,Minnesota,2843564.0,3.6
2001-04-01,Mississippi,1299370.0,5.1
2001-04-01,Missouri,3010928.0,4.4
2001-04-01,Montana,467098.0,4.6
2001-04-01,Nebraska,950221.0,3.0
2001-04-01,Nevada,1106724.0,4.8
2001-04-01,New Hampshire,697673.0,3.0
2001-04-01,New Mexico,856779.0,4.9
2001-04-01,New York,9132763.0,4.2
2001-04-01,New jersey,4266449.0,3.8
2001-04-01,North Carolina,4205507.0,5.0
2001-04-01,North Dakota,343550.0,2.8
2001-04-01,Ohio,5809056.0,3.8
2001-04-01,Oklahoma,1671460.0,3.2
2001-04-01,Oregon,1821270.0,5.8
2001-04-01,Pennsylvania,6173712.0,4.5
2001-04-01,Rhode island,543858.0,4.4
2001-04-01,South Carolina,1953422.0,4.9
2001-04-01,South Dakota,411840.0,2.9
2001-04-01,Tennessee,2852767.0,4.1
2001-04-01,Texas,10499251.0,4.5
2001-04-01,Utah,1161319.0,4.1
2001-04-01,Vermont,335847.0,3.2
2001-04-01,Virginia,3667975.0,2.8
2001-04-01,Washington,3041405.0,5.9
2001-04-01,West Virginia,811898.0,5.0
2001-04-01,Wisconsin,3014927.0,4.3
2001-04-01,Wyoming,269317.0,3.8
2001-05-01,Alabama,2114232.0,4.8
2001-05-01,Alaska,321019.0,6.3
2001-05-01,Arizona,2571158.0,4.4
2001-05-01,Arkansas,1252804.0,4.9
2001-05-01,California,17100740.0,5.1
2001-05-01,Colorado,2377689.0,3.3
2001-05-01,Connecticut,1760376.0,3.1
2001-05-01,Delaware,421843.0,3.3
2001-05-01,Florida,8040603.0,4.2
2001-05-01,Georgia,4252167.0,3.7
2001-05-01,Hawaii,611794.0,4.2
2001-05-01,Idaho,676904.0,5.0
2001-05-01,Illinois,6472068.0,5.1
2001-05-01,Indiana,3133405.0,3.9
2001-05-01,Iowa,1607674.0,3.2
2001-05-01,Kansas,1387887.0,4.0
2001-05-01,Kentucky,1958708.0,4.9
2001-05-01,Louisiana,2030267.0,5.5
2001-05-01,Maine,674676.0,3.8
2001-05-01,Maryland,2828978.0,3.7
2001-05-01,Massachusetts,3377108.0,3.5
2001-05-01,Michigan,5137609.0,4.8
2001-05-01,Minnesota,2842942.0,3.6
2001-05-01,Mississippi,1295449.0,5.1
2001-05-01,Missouri,3004613.0,4.3
2001-05-01,Montana,466725.0,4.6
2001-05-01,Nebraska,950704.0,3.0
2001-05-01,Nevada,1109176.0,4.9
2001-05-01,New Hampshire,697727.0,3.2
2001-05-01,New Mexico,857059.0,4.8
2001-05-01,New York,9126617.0,4.4
2001-05-01,New jersey,4268732.0,3.9
2001-05-01,North Carolina,4199252.0,5.1
2001-05-01,North Dakota,342931.0,2.8
2001-05-01,Ohio,5804287.0,3.9
2001-05-01,Oklahoma,1672065.0,3.4
2001-05-01,Oregon,1821401.0,6.0
2001-05-01,Pennsylvania,6172512.0,4.6
2001-05-01,Rhode island,543674.0,4.5
2001-05-01,South Carolina,1948506.0,5.1
2001-05-01,South Dakota,412392.0,3.0
2001-05-01,Tennessee,2851324.0,4.2
2001-05-01,Texas,10506482.0,4.6
2001-05-01,Utah,1162154.0,4.2
2001-05-01,Vermont,336265.0,3.2
2001-05-01,Virginia,3667259.0,2.9
2001-05-01,Washington,3037415.0,6.0
2001-05-01,West Virginia,810765.0,4.9
2001-05-01,Wisconsin,3013694.0,4.4
2001-05-01,Wyoming,269527.0,3.8
2001-06-01,Alabama,2111291.0,4.8
2001-06-01,Alaska,321563.0,6.4
2001-06-01,Arizona,2576725.0,4.6
2001-06-01,Arkansas,1253045.0,4.9
2001-06-01,California,17101431.0,5.2
2001-06-01,Colorado,2382031.0,3.5
2001-06-01,Connecticut,1759895.0,3.2
2001-06-01,Delaware,421469.0,3.3
2001-06-01,Florida,8043285.0,4.3
2001-06-01,Georgia,4247170.0,3.8
2001-06-01,Hawaii,611453.0,4.2
2001-06-01,Idaho,678710.0,5.0
2001-06-01,Illinois,6459193.0,5.1
2001-06-01,Indiana,3130095.0,4.0
2001-06-01,Iowa,1609469.0,3.2
2001-06-01,Kansas,1386756.0,4.1
2001-06-01,Kentucky,1956033.0,5.0
2001-06-01,Louisiana,2025352.0,5.4
2001-06-01,Maine,674794.0,3.9
2001-06-01,Maryland,2830529.0,3.8
2001-06-01,Massachusetts,3379462.0,3.6
2001-06-01,Michigan,5122886.0,4.9
2001-06-01,Minnesota,2842222.0,3.7
2001-06-01,Mississippi,1291947.0,5.2
2001-06-01,Missouri,2998970.0,4.3
2001-06-01,Montana,466176.0,4.5
2001-06-01,Nebraska,950997.0,3.1
2001-06-01,Nevada,1111494.0,4.9
2001-06-01,New Hampshire,697729.0,3.4
2001-06-01,New Mexico,857267.0,4.8
2001-06-01,New York,9125876.0,4.5
2001-06-01,New jersey,4274391.0,4.0
2001-06-01,North Carolina,4193253.0,5.3
2001-06-01,North Dakota,342173.0,2.8
2001-06-01,Ohio,5802267.0,4.0
2001-06-01,Oklahoma,1672846.0,3.5
2001-06-01,Oregon,1821711.0,6.2
2001-06-01,Pennsylvania,6171934.0,4.7
2001-06-01,Rhode island,543559.0,4.6
2001-06-01,South Carolina,1945191.0,5.2
2001-06-01,South Dakota,412830.0,3.1
2001-06-01,Tennessee,2851208.0,4.3
2001-06-01,Texas,10514918.0,4.8
2001-06-01,Utah,1163088.0,4.3
2001-06-01,Vermont,336734.0,3.3
2001-06-01,Virginia,3667065.0,3.1
2001-06-01,Washington,3033719.0,6.1
2001-06-01,West Virginia,809578.0,4.9
2001-06-01,Wisconsin,3012018.0,4.4
2001-06-01,Wyoming,269685.0,3.8
2001-07-01,Alabama,2109963.0,4.9
2001-07-01,Alaska,322013.0,6.4
2001-07-01,Arizona,2583941.0,4.8
2001-07-01,Arkansas,1253331.0,5.0
2001-07-01,California,17110734.0,5.4
2001-07-01,Colorado,2388265.0,3.8
2001-07-01,Connecticut,1759599.0,3.2
2001-07-01,Delaware,421290.0,3.3
2001-07-01,Florida,8049913.0,4.4
2001-07-01,Georgia,4247141.0,3.9
2001-07-01,Hawaii,611068.0,4.3
2001-07-01,Idaho,680187.0,5.1
2001-07-01,Illinois,6448283.0,5.2
2001-07-01,Indiana,3130456.0,4.2
2001-07-01,Iowa,1611962.0,3.3
2001-07-01,Kansas,1386634.0,4.1
2001-07-01,Kentucky,1954436.0,5.2
2001-07-01,Louisiana,2022420.0,5.5
2001-07-01,Maine,674849.0,4.0
2001-07-01,Maryland,2833819.0,4.0
2001-07-01,Massachusetts,3382215.0,3.7
2001-07-01,Michigan,5110090.0,5.0
2001-07-01,Minnesota,2842199.0,3.7
2001-07-01,Mississippi,1289267.0,5.4
2001-07-01,Missouri,2995352.0,4.4
2001-07-01,Montana,465615.0,4.5
2001-07-01,Nebraska,951246.0,3.1
2001-07-01,Nevada,1113871.0,5.1
2001-07-01,New Hampshire,697774.0,3.5
2001-07-01,New Mexico,857531.0,4.8
2001-07-01,New York,9132095.0,4.7
2001-07-01,New jersey,4282973.0,4.2
2001-07-01,North Carolina,4190276.0,5.5
2001-07-01,North Dakota,341370.0,2.9
2001-07-01,Ohio,5804800.0,4.2
2001-07-01,Oklahoma,1674406.0,3.6
2001-07-01,Oregon,1822500.0,6.4
2001-07-01,Pennsylvania,6173483.0,4.8
2001-07-01,Rhode island,543505.0,4.7
2001-07-01,South Carolina,1943435.0,5.3
2001-07-01,South Dakota,413211.0,3.2
2001-07-01,Tennessee,2853451.0,4.5
2001-07-01,Texas,10527073.0,5.0
2001-07-01,Utah,1164046.0,4.4
2001-07-01,Vermont,337253.0,3.3
2001-07-01,Virginia,3668296.0,3.3
2001-07-01,Washington,3031389.0,6.2
2001-07-01,West Virginia,808466.0,4.8
2001-07-01,Wisconsin,3010945.0,4.5
2001-07-01,Wyoming,269767.0,3.8
2001-08-01,Alabama,2109935.0,5.1
2001-08-01,Alaska,322282.0,6.4
2001-08-01,Arizona,2592392.0,5.0
2001-08-01,Arkansas,1253601.0,5.0
2001-08-01,California,17126405.0,5.6
2001-08-01,Colorado,2395575.0,4.1
2001-08-01,Connecticut,1759137.0,3.3
2001-08-01,Delaware,421274.0,3.3
2001-08-01,Florida,8059278.0,4.5
2001-08-01,Georgia,4251371.0,4.1
2001-08-01,Hawaii,610738.0,4.4
2001-08-01,Idaho,681270.0,5.2
2001-08-01,Illinois,6439518.0,5.3
2001-08-01,Indiana,3134052.0,4.4
2001-08-01,Iowa,1614907.0,3.3
2001-08-01,Kansas,1387423.0,4.2
2001-08-01,Kentucky,1953685.0,5.3
2001-08-01,Louisiana,2020894.0,5.6
2001-08-01,Maine,674788.0,4.0
2001-08-01,Maryland,2838385.0,4.2
2001-08-01,Massachusetts,3385355.0,3.9
2001-08-01,Michigan,5098903.0,5.2
2001-08-01,Minnesota,2843346.0,3.8
2001-08-01,Mississippi,1287527.0,5.6
2001-08-01,Missouri,2992959.0,4.6
2001-08-01,Montana,465176.0,4.5
2001-08-01,Nebraska,951491.0,3.2
2001-08-01,Nevada,1116280.0,5.3
2001-08-01,New Hampshire,697863.0,3.7
2001-08-01,New Mexico,857960.0,4.9
2001-08-01,New York,9142544.0,5.0
2001-08-01,New jersey,4292974.0,4.4
2001-08-01,North Carolina,4189891.0,5.7
2001-08-01,North Dakota,340630.0,2.9
2001-08-01,Ohio,5810789.0,4.4
2001-08-01,Oklahoma,1676764.0,3.8
2001-08-01,Oregon,1823859.0,6.7
2001-08-01,Pennsylvania,6176904.0,4.9
2001-08-01,Rhode island,543522.0,4.7
2001-08-01,South Carolina,1942580.0,5.5
2001-08-01,South Dakota,413574.0,3.2
2001-08-01,Tennessee,2857847.0,4.7
2001-08-01,Texas,10542194.0,5.2
2001-08-01,Utah,1164967.0,4.5
2001-08-01,Vermont,337760.0,3.4
2001-08-01,Virginia,3669981.0,3.5
2001-08-01,Washington,3030824.0,6.4
2001-08-01,West Virginia,807446.0,4.8
2001-08-01,Wisconsin,3010496.0,4.6
2001-08-01,Wyoming,269750.0,3.8
2001-09-01,Alabama,2110339.0,5.4
2001-09-01,Alaska,322405.0,6.5
2001-09-01,Arizona,2601571.0,5.2
2001-09-01,Arkansas,1253762.0,5.1
2001-09-01,California,17145088.0,5.8
2001-09-01,Colorado,2403007.0,4.4
2001-09-01,Connecticut,1758418.0,3.3
2001-09-01,Delaware,421330.0,3.4
2001-09-01,Florida,8069917.0,4.7
2001-09-01,Georgia,4257923.0,4.3
2001-09-01,Hawaii,610436.0,4.7
2001-09-01,Idaho,682002.0,5.2
2001-09-01,Illinois,6432465.0,5.5
2001-09-01,Indiana,3139525.0,4.7
2001-09-01,Iowa,1618068.0,3.4
2001-09-01,Kansas,1388916.0,4.3
2001-09-01,Kentucky,1953373.0,5.5
2001-09-01,Louisiana,2019760.0,5.8
2001-09-01,Maine,674535.0,4.0
2001-09-01,Maryland,2843778.0,4.3
2001-09-01,Massachusetts,3388852.0,4.1
2001-09-01,Michigan,5088626.0,5.5
2001-09-01,Minnesota,2845757.0,3.9
2001-09-01,Mississippi,1286658.0,5.9
2001-09-01,Missouri,2991029.0,4.7
2001-09-01,Montana,464902.0,4.5
2001-09-01,Nebraska,951671.0,3.2
2001-09-01,Nevada,1118458.0,5.5
2001-09-01,New Hampshire,697980.0,3.8
2001-09-01,New Mexico,858658.0,4.9
2001-09-01,New York,9154926.0,5.3
2001-09-01,New jersey,4303564.0,4.6
2001-09-01,North Carolina,4190644.0,6.0
2001-09-01,North Dakota,340068.0,3.0
2001-09-01,Ohio,5818594.0,4.6
2001-09-01,Oklahoma,1679559.0,4.1
2001-09-01,Oregon,1825725.0,7.0
2001-09-01,Pennsylvania,6181732.0,5.1
2001-09-01,Rhode island,543631.0,4.7
2001-09-01,South Carolina,1941785.0,5.6
2001-09-01,South Dakota,413891.0,3.3
2001-09-01,Tennessee,2864052.0,4.9
2001-09-01,Texas,10559372.0,5.4
2001-09-01,Utah,1166276.0,4.7
2001-09-01,Vermont,338225.0,3.4
2001-09-01,Virginia,3672084.0,3.7
2001-09-01,Washington,3032187.0,6.6
2001-09-01,West Virginia,806587.0,4.9
2001-09-01,Wisconsin,3010466.0,4.7
2001-09-01,Wyoming,269616.0,3.8
2001-10-01,Alabama,2110607.0,5.6
2001-10-01,Alaska,322501.0,6.5
2001-10-01,Arizona,2611118.0,5.4
2001-10-01,Arkansas,1254026.0,5.2
2001-10-01,California,17164421.0,6.0
2001-10-01,Colorado,2410087.0,4.7
2001-10-01,Connecticut,1757599.0,3.3
2001-10-01,Delaware,421357.0,3.5
2001-10-01,Florida,8040672.0,5.8
2001-10-01,Georgia,4265381.0,4.5
2001-10-01,Hawaii,610015.0,4.9
2001-10-01,Idaho,682403.0,5.3
2001-10-01,Illinois,6426471.0,5.7
2001-10-01,Indiana,3145459.0,4.9
2001-10-01,Iowa,1621260.0,3.5
2001-10-01,Kansas,1390890.0,4.5
2001-10-01,Kentucky,1953155.0,5.7
2001-10-01,Louisiana,2018081.0,6.0
2001-10-01,Maine,674081.0,4.1
2001-10-01,Maryland,2849473.0,4.5
2001-10-01,Massachusetts,3392777.0,4.2
2001-10-01,Michigan,5078861.0,5.8
2001-10-01,Minnesota,2849013.0,4.1
2001-10-01,Mississippi,1286375.0,6.1
2001-10-01,Missouri,2989611.0,4.9
2001-10-01,Montana,464847.0,4.5
2001-10-01,Nebraska,951777.0,3.3
2001-10-01,Nevada,1120266.0,5.7
2001-10-01,New Hampshire,698171.0,4.0
2001-10-01,New Mexico,859710.0,5.0
2001-10-01,New York,9168482.0,5.5
2001-10-01,New jersey,4314491.0,4.9
2001-10-01,North Carolina,4191631.0,6.3
2001-10-01,North Dakota,339744.0,3.1
2001-10-01,Ohio,5827156.0,4.9
2001-10-01,Oklahoma,1682293.0,4.2
2001-10-01,Oregon,1827828.0,7.3
2001-10-01,Pennsylvania,6187574.0,5.2
2001-10-01,Rhode island,543834.0,4.8
2001-10-01,South Carolina,1940357.0,5.8
2001-10-01,South Dakota,414163.0,3.3
2001-10-01,Tennessee,2871767.0,5.2
2001-10-01,Texas,10578152.0,5.6
2001-10-01,Utah,1168260.0,4.8
2001-10-01,Vermont,338681.0,3.5
2001-10-01,Virginia,3674919.0,3.9
2001-10-01,Washington,3035360.0,6.8
2001-10-01,West Virginia,805911.0,5.0
2001-10-01,Wisconsin,3010752.0,4.9
2001-10-01,Wyoming,269399.0,3.8
2001-11-01,Alabama,2110105.0,5.8
2001-11-01,Alaska,322692.0,6.6
2001-11-01,Arizona,2620418.0,5.6
2001-11-01,Arkansas,1254704.0,5.3
2001-11-01,California,17181235.0,6.2
2001-11-01,Colorado,2416394.0,5.0
2001-11-01,Connecticut,1756865.0,3.3
2001-11-01,Delaware,421285.0,3.6
2001-11-01,Florida,8049668.0,5.9
2001-11-01,Georgia,4272215.0,4.8
2001-11-01,Hawaii,609224.0,5.1
2001-11-01,Idaho,682547.0,5.4
2001-11-01,Illinois,6419973.0,6.0
2001-11-01,Indiana,3150115.0,5.1
2001-11-01,Iowa,1624334.0,3.7
2001-11-01,Kansas,1393148.0,4.6
2001-11-01,Kentucky,1952403.0,5.8
2001-11-01,Louisiana,2015002.0,6.2
2001-11-01,Maine,673480.0,4.1
2001-11-01,Maryland,2854957.0,4.6
2001-11-01,Massachusetts,3397030.0,4.4
2001-11-01,Michigan,5068791.0,6.1
2001-11-01,Minnesota,2852581.0,4.2
2001-11-01,Mississippi,1286282.0,6.4
2001-11-01,Missouri,2988835.0,5.1
2001-11-01,Montana,465001.0,4.4
2001-11-01,Nebraska,951842.0,3.4
2001-11-01,Nevada,1121702.0,6.0
2001-11-01,New Hampshire,698481.0,4.1
2001-11-01,New Mexico,861115.0,5.1
2001-11-01,New York,9182280.0,5.8
2001-11-01,New jersey,4324811.0,5.1
2001-11-01,North Carolina,4192051.0,6.5
2001-11-01,North Dakota,339655.0,3.2
2001-11-01,Ohio,5835026.0,5.2
2001-11-01,Oklahoma,1684621.0,4.4
2001-11-01,Oregon,1829757.0,7.6
2001-11-01,Pennsylvania,6193876.0,5.3
2001-11-01,Rhode island,544155.0,4.8
2001-11-01,South Carolina,1938288.0,5.8
2001-11-01,South Dakota,414427.0,3.3
2001-11-01,Tennessee,2879728.0,5.5
2001-11-01,Texas,10596903.0,5.8
2001-11-01,Utah,1170796.0,5.0
2001-11-01,Vermont,339176.0,3.6
2001-11-01,Virginia,3678283.0,4.1
2001-11-01,Washington,3039950.0,7.1
2001-11-01,West Virginia,805281.0,5.1
2001-11-01,Wisconsin,3011157.0,5.1
2001-11-01,Wyoming,269170.0,3.8
2001-12-01,Alabama,2108837.0,6.0
2001-12-01,Alaska,323030.0,6.7
2001-12-01,Arizona,2629540.0,5.7
2001-12-01,Arkansas,1256205.0,5.4
2001-12-01,California,17196546.0,6.4
2001-12-01,Colorado,2421809.0,5.2
2001-12-01,Connecticut,1756742.0,3.3
2001-12-01,Delaware,421097.0,3.7
2001-12-01,Florida,8057010.0,6.0
2001-12-01,Georgia,4278521.0,4.9
2001-12-01,Hawaii,607947.0,5.2
2001-12-01,Idaho,682560.0,5.6
2001-12-01,Illinois,6413132.0,6.2
2001-12-01,Indiana,3153290.0,5.3
2001-12-01,Iowa,1627449.0,3.8
2001-12-01,Kansas,1395681.0,4.8
2001-12-01,Kentucky,1951076.0,5.9
2001-12-01,Louisiana,2010894.0,6.2
2001-12-01,Maine,672810.0,4.1
2001-12-01,Maryland,2859975.0,4.6
2001-12-01,Massachusetts,3402012.0,4.6
2001-12-01,Michigan,5058690.0,6.3
2001-12-01,Minnesota,2855900.0,4.4
2001-12-01,Mississippi,1286280.0,6.6
2001-12-01,Missouri,2989293.0,5.2
2001-12-01,Montana,465253.0,4.5
2001-12-01,Nebraska,951927.0,3.5
2001-12-01,Nevada,1122920.0,6.1
2001-12-01,New Hampshire,698902.0,4.2
2001-12-01,New Mexico,862841.0,5.2
2001-12-01,New York,9197679.0,6.0
2001-12-01,New jersey,4333824.0,5.3
2001-12-01,North Carolina,4192439.0,6.7
2001-12-01,North Dakota,339759.0,3.3
2001-12-01,Ohio,5842104.0,5.4
2001-12-01,Oklahoma,1686851.0,4.5
2001-12-01,Oregon,1831234.0,7.8
2001-12-01,Pennsylvania,6201022.0,5.4
2001-12-01,Rhode island,544646.0,4.8
2001-12-01,South Carolina,1936423.0,5.9
2001-12-01,South Dakota,414718.0,3.4
2001-12-01,Tennessee,2887177.0,5.7
2001-12-01,Texas,10616118.0,6.0
2001-12-01,Utah,1173734.0,5.2
2001-12-01,Vermont,339746.0,3.7
2001-12-01,Virginia,3683084.0,4.2
2001-12-01,Washington,3045784.0,7.3
2001-12-01,West Virginia,804725.0,5.3
2001-12-01,Wisconsin,3011821.0,5.3
2001-12-01,Wyoming,269005.0,3.8
2002-01-01,Alabama,2107022.0,6.1
2002-01-01,Alaska,323503.0,6.8
2002-01-01,Arizona,2638754.0,5.9
2002-01-01,Arkansas,1258727.0,5.5
2002-01-01,California,17211457.0,6.5
2002-01-01,Colorado,2426393.0,5.3
2002-01-01,Connecticut,1757658.0,3.4
2002-01-01,Delaware,420776.0,3.9
2002-01-01,Florida,8063779.0,6.0
2002-01-01,Georgia,4285043.0,5.0
2002-01-01,Hawaii,606336.0,5.1
2002-01-01,Idaho,682569.0,5.6
2002-01-01,Illinois,6406079.0,6.3
2002-01-01,Indiana,3155451.0,5.4
2002-01-01,Iowa,1630809.0,3.9
2002-01-01,Kansas,1398384.0,4.9
2002-01-01,Kentucky,1949415.0,5.9
2002-01-01,Louisiana,2006632.0,6.2
2002-01-01,Maine,672274.0,4.1
2002-01-01,Maryland,2864368.0,4.6
2002-01-01,Massachusetts,3407838.0,4.7
2002-01-01,Michigan,5049203.0,6.4
2002-01-01,Minnesota,2858370.0,4.5
2002-01-01,Mississippi,1286290.0,6.7
2002-01-01,Missouri,2991163.0,5.3
2002-01-01,Montana,465502.0,4.5
2002-01-01,Nebraska,952087.0,3.6
2002-01-01,Nevada,1124046.0,6.1
2002-01-01,New Hampshire,699379.0,4.3
2002-01-01,New Mexico,864819.0,5.3
2002-01-01,New York,9215047.0,6.1
2002-01-01,New jersey,4341107.0,5.5
2002-01-01,North Carolina,4192861.0,6.8
2002-01-01,North Dakota,339977.0,3.5
2002-01-01,Ohio,5848220.0,5.6
2002-01-01,Oklahoma,1688913.0,4.6
2002-01-01,Oregon,1832007.0,7.9
2002-01-01,Pennsylvania,6208905.0,5.5
2002-01-01,Rhode island,545311.0,4.8
2002-01-01,South Carolina,1935744.0,5.9
2002-01-01,South Dakota,415035.0,3.4
2002-01-01,Tennessee,2893537.0,5.8
2002-01-01,Texas,10636509.0,6.1
2002-01-01,Utah,1176650.0,5.4
2002-01-01,Vermont,340414.0,3.7
2002-01-01,Virginia,3689739.0,4.2
2002-01-01,Washington,3052331.0,7.4
2002-01-01,West Virginia,804275.0,5.5
2002-01-01,Wisconsin,3012845.0,5.4
2002-01-01,Wyoming,268926.0,3.9
2002-02-01,Alabama,2104914.0,6.1
2002-02-01,Alaska,324044.0,6.9
2002-02-01,Arizona,2647828.0,6.0
2002-02-01,Arkansas,1261982.0,5.6
2002-02-01,California,17224746.0,6.6
2002-02-01,Colorado,2430101.0,5.4
2002-02-01,Connecticut,1759625.0,3.5
2002-02-01,Delaware,420290.0,4.0
2002-02-01,Florida,8069997.0,5.9
2002-02-01,Georgia,4291780.0,5.1
2002-02-01,Hawaii,604597.0,4.9
2002-02-01,Idaho,682694.0,5.7
2002-02-01,Illinois,6398245.0,6.4
2002-02-01,Indiana,3157267.0,5.4
2002-02-01,Iowa,1634357.0,3.9
2002-02-01,Kansas,1401139.0,5.0
2002-02-01,Kentucky,1947340.0,5.8
